"module name","license","repository"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash"
"lodash.isstring@4.0.1","MIT","https://github.com/lodash/lodash"
"lodash.isundefined@3.0.1","MIT","https://github.com/lodash/lodash"
"lodash.kebabcase@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.mergewith@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.once@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash.startcase@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.uniq@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash@4.18.1","MIT","https://github.com/lodash/lodash"
"log-symbols@1.0.2","MIT","https://github.com/sindresorhus/log-symbols"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-update@2.3.0","MIT","https://github.com/sindresorhus/log-update"
"log-update@4.0.0","MIT","https://github.com/sindresorhus/log-update"
"logform@2.7.0","MIT","https://github.com/winstonjs/logform"
"long@5.3.2","Apache-2.0","https://github.com/dcodeIO/long.js"
"longest-streak@3.1.0","MIT","https://github.com/wooorm/longest-streak"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"loupe@3.2.1","MIT","https://github.com/chaijs/loupe"
"lru-cache@10.4.3","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@11.5.1","BlueOak-1.0.0","https://github.com/isaacs/node-lru-cache"
"lru-cache@11.5.2","BlueOak-1.0.0","https://github.com/isaacs/node-lru-cache"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@8.0.5","ISC","https://github.com/isaacs/node-lru-cache"
"lz-string@1.5.0","MIT","https://github.com/pieroxy/lz-string"
"magic-regexp@0.10.0","MIT","https://github.com/unjs/magic-regexp"
"magic-regexp@0.11.0","MIT","https://github.com/unjs/magic-regexp"
"magic-string-ast@1.0.3","MIT","https://github.com/sxzz/magic-string-ast"
"magic-string@0.30.21","MIT","https://github.com/Rich-Harris/magic-string"
"magic-string@1.0.0","MIT","https://github.com/Rich-Harris/magic-string"
"magicast@0.5.3","MIT","https://github.com/unjs/magicast"
"make-asynchronous@1.1.0","MIT","https://github.com/sindresorhus/make-asynchronous"
"make-dir@4.0.0","MIT","https://github.com/sindresorhus/make-dir"
"make-fetch-happen@15.0.6","ISC","https://github.com/npm/make-fetch-happen"
"markdown-it-github@0.5.0","Unlicense","https://github.com/miaoxingsoldier/markdown-it-github"
"markdown-it-theme@0.2.0","Unlicense","https://github.com/miaoxingsoldier/markdown-it-theme"
"markdown-it@14.3.0","MIT","https://github.com/markdown-it/markdown-it"
"markdown-table@3.0.4","MIT","https://github.com/wooorm/markdown-table"
"marked@18.0.7","MIT","https://github.com/markedjs/marked"
"marked@4.3.0","MIT","https://github.com/markedjs/marked"
"marked@7.0.5","MIT","https://github.com/markedjs/marked"
"math-intrinsics@1.1.0","MIT","https://github.com/es-shims/math-intrinsics"
"mdast-util-find-and-replace@3.0.2","MIT","https://github.com/syntax-tree/mdast-util-find-and-replace"
"mdast-util-from-markdown@2.0.3","MIT","https://github.com/syntax-tree/mdast-util-from-markdown"
"mdast-util-frontmatter@2.0.1","MIT","https://github.com/syntax-tree/mdast-util-frontmatter"
"mdast-util-gfm-autolink-literal@2.0.1","MIT","https://github.com/syntax-tree/mdast-util-gfm-autolink-literal"
"mdast-util-gfm-footnote@2.1.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-footnote"
"mdast-util-gfm-strikethrough@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-strikethrough"
"mdast-util-gfm-table@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-table"
"mdast-util-gfm-task-list-item@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-task-list-item"
"mdast-util-gfm@3.1.0","MIT","https://github.com/syntax-tree/mdast-util-gfm"
"mdast-util-math@3.0.0","MIT","https://github.com/syntax-tree/mdast-util-math"
"mdast-util-phrasing@4.1.0","MIT","https://github.com/syntax-tree/mdast-util-phrasing"
"mdast-util-to-markdown@2.1.2","MIT","https://github.com/syntax-tree/mdast-util-to-markdown"
"mdast-util-to-string@4.0.0","MIT","https://github.com/syntax-tree/mdast-util-to-string"
"mdn-data@2.0.28","CC0-1.0","https://github.com/mdn/data"
"mdn-data@2.0.30","CC0-1.0","https://github.com/mdn/data"
"mdn-data@2.27.1","CC0-1.0","https://github.com/mdn/data"
"mdn-data@2.28.1","CC0-1.0","https://github.com/mdn/data"
"mdurl@2.0.0","MIT","https://github.com/markdown-it/mdurl"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"merge-descriptors@1.0.3","MIT","https://github.com/sindresorhus/merge-descriptors"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"merge@2.1.1","MIT","https://github.com/yeikos/js.merge"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromark-core-commonmark@2.0.3","MIT","https://github.com/micromark/micromark.git#main"
"micromark-extension-frontmatter@2.0.0","MIT","https://github.com/micromark/micromark-extension-frontmatter"
"micromark-extension-gfm-autolink-literal@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-autolink-literal"
"micromark-extension-gfm-footnote@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-footnote"
"micromark-extension-gfm-strikethrough@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-strikethrough"
"micromark-extension-gfm-table@2.1.1","MIT","https://github.com/micromark/micromark-extension-gfm-table"
"micromark-extension-gfm-tagfilter@2.0.0","MIT","https://github.com/micromark/micromark-extension-gfm-tagfilter"
"micromark-extension-gfm-task-list-item@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-task-list-item"
"micromark-extension-gfm@3.0.0","MIT","https://github.com/micromark/micromark-extension-gfm"
"micromark-extension-math@3.1.0","MIT","https://github.com/micromark/micromark-extension-math"
"micromark-factory-destination@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-factory-label@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-factory-space@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-factory-title@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-factory-whitespace@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-character@2.1.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-chunked@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-classify-character@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-combine-extensions@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-decode-numeric-character-reference@2.0.2","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-decode-string@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-encode@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-html-tag-name@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-normalize-identifier@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-resolve-all@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-sanitize-uri@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-subtokenize@2.1.0","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-symbol@2.0.1","MIT","https://github.com/micromark/micromark.git#main"
"micromark-util-types@2.0.2","MIT","https://github.com/micromark/micromark.git#main"
"micromark@4.0.2","MIT","https://github.com/micromark/micromark.git#main"
"micromatch@4.0.8","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db"
"mime-db@1.54.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types"
"mime-types@3.0.2","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mime@4.1.0","MIT","https://github.com/broofa/mime"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-fn@3.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-fn@4.0.0","MIT","https://github.com/sindresorhus/mimic-fn"
"min-indent@1.0.1","MIT","https://github.com/thejameskyle/min-indent"
"mini-svg-data-uri@1.4.4","MIT","https://github.com/tigt/mini-svg-data-uri"
"minimatch@10.2.5","BlueOak-1.0.0","https://github.com/isaacs/minimatch"
"minimatch@3.1.5","ISC","https://github.com/isaacs/minimatch"
"minimatch@5.1.9","ISC","https://github.com/isaacs/minimatch"
"minimatch@9.0.9","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"minipass-collect@2.0.1","ISC","https://github.com/isaacs/minipass-collect"
"minipass-fetch@5.0.2","MIT","https://github.com/npm/minipass-fetch"
"minipass-flush@1.0.6","BlueOak-1.0.0","https://github.com/isaacs/minipass-flush"
"minipass-pipeline@1.2.4","ISC",""
"minipass-sized@2.0.0","ISC","https://github.com/isaacs/minipass-sized"
"minipass@3.3.6","ISC","https://github.com/isaacs/minipass"
"minipass@7.1.3","BlueOak-1.0.0","https://github.com/isaacs/minipass"
"minizlib@3.1.0","MIT","https://github.com/isaacs/minizlib"
"mixme@0.5.10","MIT","https://github.com/adaltas/node-mixme"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp"
"mkdirp@2.1.6","MIT","https://github.com/isaacs/node-mkdirp"
"mkdirp@3.0.1","MIT","https://github.com/isaacs/node-mkdirp"
"mlly@1.8.2","MIT","https://github.com/unjs/mlly"
"mocked-exports@0.1.1","MIT","https://github.com/unjs/mocked-exports"
"module-details-from-path@1.0.4","MIT","https://github.com/watson/module-details-from-path"
"module-replacements@3.0.0","MIT","https://github.com/e18e/module-replacements"
"mri@1.2.0","MIT","https://github.com/lukeed/mri"
"mrmime@2.0.1","MIT","https://github.com/lukeed/mrmime"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"muggle-string@0.4.1","MIT","https://github.com/johnsoncodehk/muggle-string"
"mustache@4.2.0","MIT","https://github.com/janl/mustache.js"
"mute-stream@0.0.6","ISC","https://github.com/isaacs/mute-stream"
"mute-stream@0.0.7","ISC","https://github.com/isaacs/mute-stream"
"mute-stream@0.0.8","ISC","https://github.com/isaacs/mute-stream"
"mute-stream@2.0.0","ISC","https://github.com/npm/mute-stream"
"mute-stream@3.0.0","ISC","https://github.com/npm/mute-stream"
"mz@2.7.0","MIT","https://github.com/normalize/mz"
"nanoid@3.3.16","MIT","https://github.com/ai/nanoid"
"nanoid@6.0.0","MIT","https://github.com/ai/nanoid"
"nanotar@0.3.0","MIT","https://github.com/unjs/nanotar"
"napi-postinstall@0.3.4","MIT","https://github.com/un-ts/napi-postinstall"
"napi-wasm@1.1.0","MIT","https://github.com/devongovett/napi-wasm"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"natural-orderby@5.0.0","MIT","https://github.com/yobacca/natural-orderby"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator"
"negotiator@1.0.0","MIT","https://github.com/jshttp/negotiator"
"nitropack@2.13.4","MIT","https://github.com/nitrojs/nitro"
"node-addon-api@7.1.1","MIT","https://github.com/nodejs/node-addon-api"
"node-domexception@1.0.0","MIT","https://github.com/jimmywarting/node-domexception"
"node-fetch-native@1.6.7","MIT","https://github.com/unjs/node-fetch-native"
"node-fetch@2.7.0","MIT","https://github.com/bitinn/node-fetch"
"node-fetch@3.3.2","MIT","https://github.com/node-fetch/node-fetch"
"node-forge@1.4.0","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-gyp-build@4.8.4","MIT","https://github.com/prebuild/node-gyp-build"
"node-gyp@12.4.0","MIT","https://github.com/nodejs/node-gyp"
"node-html-parser@7.1.0","MIT","https://github.com/taoqf/node-fast-html-parser"
"node-machine-id@1.1.12","MIT","https://github.com/automation-stack/node-machine-id"
"node-mock-http@1.0.4","MIT","https://github.com/unjs/node-mock-http"
"node-releases@2.0.51","MIT","https://github.com/chicoxyzzy/node-releases"
"nopt@7.2.1","ISC","https://github.com/npm/nopt"
"nopt@8.1.0","ISC","https://github.com/npm/nopt"
"nopt@9.0.0","ISC","https://github.com/npm/nopt"
"normalize-package-data@6.0.2","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"nostics@1.2.0","MIT","https://github.com/vercel-labs/nostics"
"npm-audit-report@7.0.0","ISC","https://github.com/npm/npm-audit-report"
"npm-bundled@5.0.0","ISC","https://github.com/npm/npm-bundled"
"npm-install-checks@8.0.0","BSD-2-Clause","https://github.com/npm/npm-install-checks"
"npm-normalize-package-bin@5.0.0","ISC","https://github.com/npm/npm-normalize-package-bin"
"npm-package-arg@11.0.3","ISC","https://github.com/npm/npm-package-arg"
"npm-package-arg@13.0.2","ISC","https://github.com/npm/npm-package-arg"
"npm-packlist@10.0.4","ISC","https://github.com/npm/npm-packlist"
"npm-pick-manifest@11.0.3","ISC","https://github.com/npm/npm-pick-manifest"
"npm-profile@12.0.2","ISC","https://github.com/npm/npm-profile"
"npm-registry-fetch@19.1.1","ISC","https://github.com/npm/npm-registry-fetch"
"npm-run-path@4.0.1","MIT","https://github.com/sindresorhus/npm-run-path"
"npm-run-path@5.3.0","MIT","https://github.com/sindresorhus/npm-run-path"
"npm-run-path@6.0.0","MIT","https://github.com/sindresorhus/npm-run-path"
"npm-user-validate@4.0.0","BSD-2-Clause","https://github.com/npm/npm-user-validate"
"npm@11.18.0","Artistic-2.0","https://github.com/npm/cli"
"nth-check@2.1.1","BSD-2-Clause","https://github.com/fb55/nth-check"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"nuxt-define@1.0.0","MIT",""
"nuxt-svgo@5.3.0","MIT","https://github.com/cpsoinos/nuxt-svgo"
"nuxt@4.5.0","MIT","https://github.com/nuxt/nuxt"
"nypm@0.6.8","MIT","https://github.com/unjs/nypm"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-deep-merge@2.0.1","MIT",""
"object-hash@3.0.0","MIT","https://github.com/puleos/object-hash"
"object-identity@0.2.3","MIT","https://github.com/maraisr/object-identity"
"object-inspect@1.13.4","MIT","https://github.com/inspect-js/object-inspect"
"object-is@1.1.6","MIT","https://github.com/es-shims/object-is"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object-treeify@4.0.1","MIT","https://github.com/blackflux/object-treeify"
"object.assign@4.1.7","MIT","https://github.com/ljharb/object.assign"
"obug@2.1.4","MIT","https://github.com/sxzz/obug"
"octokit@5.0.5","MIT","https://github.com/octokit/octokit.js"
"ofetch@1.5.1","MIT","https://github.com/unjs/ofetch"
"ofetch@2.0.0-alpha.3","MIT","https://github.com/unjs/ofetch"
"ohash@2.0.11","MIT","https://github.com/unjs/ohash"
"omit-deep-lodash@1.1.7","MIT","https://github.com/odynvolk/omit-deep-lodash"
"on-change@6.0.2","MIT","https://github.com/sindresorhus/on-change"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"one-time@1.0.0","MIT","https://github.com/3rd-Eden/one-time"
"onetime@1.1.0","MIT","https://github.com/sindresorhus/onetime"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime"
"onetime@5.1.2","MIT","https://github.com/sindresorhus/onetime"
"onetime@6.0.0","MIT","https://github.com/sindresorhus/onetime"
"only@0.0.2","MIT*","https://github.com/visionmedia/node-only"
"open@10.2.0","MIT","https://github.com/sindresorhus/open"
"open@11.0.0","MIT","https://github.com/sindresorhus/open"
"open@7.4.2","MIT","https://github.com/sindresorhus/open"
"open@8.4.2","MIT","https://github.com/sindresorhus/open"
"optimism@0.18.1","MIT","https://github.com/benjamn/optimism"
"optionator@0.9.4","MIT","https://github.com/gkz/optionator"
"ora@5.4.1","MIT","https://github.com/sindresorhus/ora"
"orderedmap@2.1.1","MIT","https://github.com/marijnh/orderedmap"
"os-shim@0.1.3","MIT","https://github.com/h2non/node-os-shim"
"otplib@12.0.1","MIT","https://github.com/yeojz/otplib"
"outdent@0.5.0","MIT","https://github.com/cspotcode/outdent"
"own-keys@1.0.2","MIT","https://github.com/ljharb/own-keys"
"oxc-parser@0.128.0","MIT","https://github.com/oxc-project/oxc"
"oxc-parser@0.140.0","MIT","https://github.com/oxc-project/oxc"
"oxc-transform@0.128.0","MIT","https://github.com/oxc-project/oxc"
"oxc-walker@0.7.0","MIT","https://github.com/oxc-project/oxc-walker"
"oxc-walker@1.0.0","MIT","https://github.com/oxc-project/oxc-walker"
"p-event@6.0.1","MIT","https://github.com/sindresorhus/p-event"
"p-filter@2.1.0","MIT","https://github.com/sindresorhus/p-filter"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally"
"p-is-promise@3.0.0","MIT","https://github.com/sindresorhus/p-is-promise"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@4.0.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@3.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@6.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@2.1.0","MIT","https://github.com/sindresorhus/p-map"
"p-map@4.0.0","MIT","https://github.com/sindresorhus/p-map"
"p-map@7.0.4","MIT","https://github.com/sindresorhus/p-map"
"p-queue@6.6.2","MIT","https://github.com/sindresorhus/p-queue"
"p-throttle@4.1.1","MIT","https://github.com/sindresorhus/p-throttle"
"p-timeout@3.2.0","MIT","https://github.com/sindresorhus/p-timeout"
"p-timeout@6.1.4","MIT","https://github.com/sindresorhus/p-timeout"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"package-json-from-dist@1.0.1","BlueOak-1.0.0","https://github.com/isaacs/package-json-from-dist"
"package-manager-detector@0.2.11","MIT","https://github.com/antfu-collective/package-manager-detector"
"package-manager-detector@1.8.0","MIT","https://github.com/antfu-collective/package-manager-detector"
